x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.44399967789649963,0.3198610246181488,3.238990231579919e-08,0.45921385288238525,0.3186975121498108,-0.0032200210262089968,0.47319138050079346,0.2968646287918091,-0.003094256855547428,0.4801080822944641,0.2757842242717743,-0.0031117869075387716,0.4862731397151947,0.2612123191356659,-0.003205259330570698,0.47464239597320557,0.27003979682922363,0.00037545320810750127,0.4843660593032837,0.2530266046524048,-0.0024729494471102953,0.4896886646747589,0.2452968806028366,-0.005069206468760967,0.49513009190559387,0.23776565492153168,-0.0071852426044642925,0.4688378572463989,0.26152199506759644,-0.000994705711491406,0.4795704185962677,0.2435983419418335,-0.0035508600994944572,0.4861236810684204,0.23646056652069092,-0.005872802808880806,0.49293819069862366,0.23042701184749603,-0.007755734957754612,0.46135184168815613,0.2567245066165924,-0.003382493508979678,0.47185251116752625,0.23628555238246918,-0.007003013975918293,0.4792766273021698,0.22728779911994934,-0.009338720701634884,0.48666122555732727,0.22046813368797302,-0.010919756256043911,0.45188671350479126,0.25442981719970703,-0.006161428522318602,0.4591602385044098,0.23422402143478394,-0.009623066522181034,0.4653787314891815,0.22590576112270355,-0.011222572065889835,0.4720023572444916,0.22043003141880035,-0.012453959323465824,Bank
0.4315911531448364,0.36442628502845764,2.5518056556705915e-09,0.44804325699806213,0.3590947091579437,-0.0016521640354767442,0.4603581130504608,0.3345957100391388,-0.0008694366551935673,0.4660859704017639,0.3117148280143738,-0.0006989022367633879,0.4713883697986603,0.29578691720962524,-0.0005875841598026454,0.45994043350219727,0.30748313665390015,0.004097544588148594,0.4679500162601471,0.28644537925720215,0.0014429287984967232,0.4720170497894287,0.2793330252170563,-0.0015167251694947481,0.47546786069869995,0.27398499846458435,-0.0037100925110280514,0.45412173867225647,0.3010611832141876,0.002383642364293337,0.46201950311660767,0.2790727913379669,0.00026938054361380637,0.46781229972839355,0.27238452434539795,-0.0023942592088133097,0.47306299209594727,0.2682974934577942,-0.004474800545722246,0.4471634328365326,0.29826170206069946,-0.0003703564580064267,0.45443612337112427,0.2748644948005676,-0.003143223701044917,0.4607778787612915,0.2656967043876648,-0.005283286329358816,0.46728330850601196,0.25944504141807556,-0.006829928141087294,0.43865349888801575,0.2982144057750702,-0.003455015365034342,0.44316408038139343,0.27777257561683655,-0.00593708548694849,0.4482361972332001,0.2705632150173187,-0.0069576529785990715,0.4540673494338989,0.26640233397483826,-0.007784424815326929,Bank
0.46551209688186646,0.5459379553794861,1.1573644798090754e-07,0.4823787808418274,0.5440486073493958,0.0010563652031123638,0.4942170977592468,0.5332395434379578,0.0022022072225809097,0.5019513368606567,0.5263028740882874,0.0021364048589020967,0.5085513591766357,0.5203708410263062,0.0018324231496080756,0.4934631586074829,0.5169658660888672,0.005412094295024872,0.5032731294631958,0.5109724998474121,0.001962828915566206,0.511498212814331,0.5094879269599915,-0.0016319341957569122,0.5190363526344299,0.5083798170089722,-0.004010939039289951,0.49091488122940063,0.5122090578079224,0.002271070145070553,0.5021959543228149,0.5069624185562134,-0.0010123735992237926,0.5118682384490967,0.5059078335762024,-0.004767912440001965,0.5212222933769226,0.5063842535018921,-0.0071503473445773125,0.48719125986099243,0.5074671506881714,-0.001568694831803441,0.49888673424720764,0.5010548830032349,-0.005640091840177774,0.5086398720741272,0.49954554438591003,-0.008759584277868271,0.5175227522850037,0.49936991930007935,-0.010268233716487885,0.4817136824131012,0.5027108788490295,-0.005436279810965061,0.49133333563804626,0.49439823627471924,-0.009011981077492237,0.49871280789375305,0.49028173089027405,-0.010713932104408741,0.5055463910102844,0.48815345764160156,-0.011469812132418156,Bank
0.46395638585090637,0.5576724410057068,9.992159277771862e-08,0.4800286293029785,0.5536503791809082,0.00046383938752114773,0.49134722352027893,0.5406730771064758,0.0005924167344346642,0.49829715490341187,0.5311775803565979,-0.00028521017520688474,0.5033077001571655,0.5221561193466187,-0.0012051895027980208,0.48778706789016724,0.515496015548706,0.0025109548587352037,0.49757471680641174,0.509358823299408,-0.0025443327613174915,0.5054762959480286,0.5137324929237366,-0.0068271406926214695,0.511539876461029,0.5199981927871704,-0.009350697509944439,0.48398730158805847,0.5123348832130432,-0.00023507446167059243,0.4951871335506439,0.5077584981918335,-0.004935372620820999,0.5037773847579956,0.5117514729499817,-0.008281686343252659,0.5110716223716736,0.5173007249832153,-0.01021655835211277,0.47992056608200073,0.5126358270645142,-0.0037017259746789932,0.49070194363594055,0.5074130296707153,-0.008147081360220909,0.4990825653076172,0.5093050003051758,-0.009855331853032112,0.5062048435211182,0.5133729577064514,-0.010371658951044083,0.4753676652908325,0.5155411958694458,-0.007370401173830032,0.48457762598991394,0.5089421272277832,-0.010784191079437733,0.49278783798217773,0.5070900321006775,-0.012102115899324417,0.500234067440033,0.5075329542160034,-0.012654667720198631,Bank
0.4662621319293976,0.549339234828949,1.0965765540049688e-07,0.48522326350212097,0.5399661064147949,0.006483630742877722,0.49479109048843384,0.529399037361145,0.008863096125423908,0.5025883913040161,0.5225766897201538,0.008824164979159832,0.5091334581375122,0.5156335234642029,0.008677365258336067,0.4872434735298157,0.49811843037605286,0.01335097849369049,0.49731650948524475,0.4949646592140198,0.012545832432806492,0.5054007172584534,0.49611231684684753,0.010097739286720753,0.512132465839386,0.4975571930408478,0.008211372420191765,0.4847613275051117,0.4960770010948181,0.008002275601029396,0.49693217873573303,0.49439141154289246,0.006967412307858467,0.5056658983230591,0.49584269523620605,0.004095978103578091,0.5131362080574036,0.49791568517684937,0.002082091523334384,0.4833129942417145,0.4989585280418396,0.0022345951292663813,0.4954051971435547,0.4960015118122101,0.0011405569966882467,0.5045326352119446,0.49612322449684143,-5.631402746075764e-05,0.5120136141777039,0.4971707761287689,-0.0007990015437826514,0.4827084243297577,0.5061989426612854,-0.003373929997906089,0.4930456876754761,0.5004833936691284,-0.0038821352645754814,0.5005941390991211,0.49845167994499207,-0.003718700259923935,0.5071732401847839,0.4979768991470337,-0.0035406602546572685,Bank
0.4620320200920105,0.5444912910461426,1.3387331421199633e-07,0.4788457751274109,0.5388553738594055,0.001695705926977098,0.48775604367256165,0.526018500328064,0.0015660249628126621,0.49367910623550415,0.5168322920799255,0.00017524309805594385,0.49880459904670715,0.5097354650497437,-0.0011887119617313147,0.4803943336009979,0.4959475100040436,0.002972320420667529,0.49256083369255066,0.4924872815608978,-0.0020501569379121065,0.5026109218597412,0.49600207805633545,-0.006320632062852383,0.5104018449783325,0.5002111196517944,-0.008811121806502342,0.47728535532951355,0.4949612617492676,-0.0005267492379061878,0.4925735890865326,0.4909197986125946,-0.0052444529719650745,0.5031470656394958,0.4951257109642029,-0.008701705373823643,0.5116665363311768,0.4997293949127197,-0.01060514897108078,0.4752362370491028,0.4983966052532196,-0.004511368460953236,0.48990023136138916,0.4931851029396057,-0.008904711343348026,0.5001697540283203,0.49554872512817383,-0.01074676588177681,0.5079330205917358,0.4984903037548065,-0.011281986720860004,0.4739093780517578,0.5049600601196289,-0.008524447679519653,0.4847584664821625,0.49931058287620544,-0.011193260550498962,0.49250897765159607,0.497822105884552,-0.0117520522326231,0.49886658787727356,0.49754220247268677,-0.011758049950003624,Bank
0.46801283955574036,0.5122233033180237,1.0820824059010192e-07,0.4819009602069855,0.5180995464324951,-0.004221571143716574,0.49727755784988403,0.5098804235458374,-0.005398953799158335,0.5074703693389893,0.49927619099617004,-0.006310854107141495,0.5148775577545166,0.4898109436035156,-0.007202280685305595,0.49881473183631897,0.4867582321166992,-0.0018237342592328787,0.5097374320030212,0.47569718956947327,-0.006772640161216259,0.5185770988464355,0.4718462824821472,-0.010999198071658611,0.5258542895317078,0.46984219551086426,-0.013607032597064972,0.49513623118400574,0.4766448140144348,-0.001930038328282535,0.507305920124054,0.4659326672554016,-0.005960038397461176,0.5171071290969849,0.4616793990135193,-0.009218155406415462,0.5261322855949402,0.459439754486084,-0.011273794807493687,0.4902992844581604,0.4680459499359131,-0.0028899002354592085,0.5020778775215149,0.4579300284385681,-0.0070618013851344585,0.5118406414985657,0.45587342977523804,-0.008540320210158825,0.5203211307525635,0.45577502250671387,-0.008976632729172707,0.48430073261260986,0.46060749888420105,-0.004288618452847004,0.49444034695625305,0.45281800627708435,-0.007590116001665592,0.5022997260093689,0.4513205289840698,-0.00807257927954197,0.5092313289642334,0.4515875577926636,-0.007933767512440681,Bank
0.45957547426223755,0.5202199220657349,1.2754007627790998e-07,0.47364574670791626,0.5250657200813293,-0.005277986638247967,0.48516541719436646,0.5173112750053406,-0.008043031208217144,0.49357694387435913,0.5095581412315369,-0.010813822969794273,0.5003114938735962,0.5077475309371948,-0.013600463047623634,0.4913279712200165,0.49112629890441895,-0.0022406098432838917,0.5029215216636658,0.48057520389556885,-0.008636977523565292,0.5127773880958557,0.47787046432495117,-0.014332798309624195,0.5205011963844299,0.4773395359516144,-0.01787758618593216,0.4885677993297577,0.4821537137031555,-0.0030420005787163973,0.5010568499565125,0.4707984924316406,-0.008593015372753143,0.5120640397071838,0.4675671458244324,-0.013253065757453442,0.5215019583702087,0.46707046031951904,-0.01616993546485901,0.48433512449264526,0.4756695628166199,-0.004979409277439117,0.49603983759880066,0.46478307247161865,-0.0104904780164361,0.5060777068138123,0.46258437633514404,-0.013066366314888,0.5140793323516846,0.4630986750125885,-0.014120498672127724,0.47825345396995544,0.47051069140434265,-0.0075339339673519135,0.4875642955303192,0.46172454953193665,-0.011694037355482578,0.49549490213394165,0.460560142993927,-0.012632505036890507,0.5021123290061951,0.46207195520401,-0.012747490778565407,Bank
0.4667060375213623,0.5174123644828796,1.0736339106642845e-07,0.4835439622402191,0.5207133293151855,-0.00198770291171968,0.4982311725616455,0.5120469331741333,-0.0032447827979922295,0.5079423189163208,0.5041061639785767,-0.0049783834256231785,0.5158180594444275,0.4987814426422119,-0.006913548801094294,0.5010510683059692,0.48754212260246277,-0.0015364289283752441,0.5130724310874939,0.4804510474205017,-0.0074160052463412285,0.522352397441864,0.478684663772583,-0.012242797762155533,0.5299855470657349,0.4781436622142792,-0.01532838772982359,0.49724677205085754,0.4803207516670227,-0.003914150409400463,0.5100932121276855,0.47302448749542236,-0.009248930029571056,0.5202821493148804,0.4709973931312561,-0.013284704647958279,0.5293649435043335,0.4706870913505554,-0.015864869579672813,0.49153199791908264,0.47549670934677124,-0.007046184968203306,0.5039633512496948,0.468377947807312,-0.012593060731887817,0.5135045647621155,0.46758365631103516,-0.01520824059844017,0.5217771530151367,0.4689137041568756,-0.016441522166132927,0.48405346274375916,0.4725363254547119,-0.01041101198643446,0.4938735067844391,0.46809419989585876,-0.014811531640589237,0.501643180847168,0.46935802698135376,-0.016201578080654144,0.5084704756736755,0.47196075320243835,-0.016780342906713486,Bank
0.4609011113643646,0.5288991332054138,9.14879905167254e-08,0.4766775071620941,0.536477267742157,-0.0005640745512209833,0.4909663498401642,0.5295857191085815,-0.00038985893479548395,0.5004259943962097,0.5213816165924072,-0.0008268355741165578,0.5080667734146118,0.5142835974693298,-0.0014858839567750692,0.49354901909828186,0.5100609064102173,0.0010054773883894086,0.5064903497695923,0.5029160380363464,-0.0030753405299037695,0.516274631023407,0.500598132610321,-0.006559350062161684,0.5247225761413574,0.5006107091903687,-0.0089197289198637,0.49123692512512207,0.5019427537918091,-0.0012642093934118748,0.5049958229064941,0.493847131729126,-0.00529369805008173,0.516386866569519,0.4901547133922577,-0.009041942656040192,0.526885449886322,0.48915165662765503,-0.011555413715541363,0.48727187514305115,0.49490752816200256,-0.0040166350081563,0.5006468892097473,0.4854705333709717,-0.008198040537536144,0.5110055208206177,0.4808470904827118,-0.010660059750080109,0.5200746059417725,0.47850990295410156,-0.011950726620852947,0.4818558096885681,0.4887891411781311,-0.006875555031001568,0.492244690656662,0.47996529936790466,-0.010653182864189148,0.5001533627510071,0.4764381945133209,-0.012113424949347973,0.5072983503341675,0.4742158353328705,-0.01278252899646759,Bank
0.4561142027378082,0.46991482377052307,2.9694705361293927e-08,0.4623568058013916,0.44913923740386963,-0.0006923133623786271,0.47392621636390686,0.42855218052864075,-0.00368952052667737,0.4855143129825592,0.4172312617301941,-0.007313756737858057,0.49529898166656494,0.4136216640472412,-0.010419349186122417,0.4704856872558594,0.4067927300930023,-0.007111356593668461,0.48349621891975403,0.38177549839019775,-0.012634209357202053,0.4922733008861542,0.36865323781967163,-0.015431106090545654,0.4991535246372223,0.35948124527931213,-0.016902901232242584,0.4726559817790985,0.4150092303752899,-0.010302707552909851,0.4892992377281189,0.3940812945365906,-0.015367969870567322,0.4964328408241272,0.38649284839630127,-0.01663023792207241,0.5009568333625793,0.37988337874412537,-0.017240943387150764,0.47571122646331787,0.42986631393432617,-0.013386232778429985,0.4951966404914856,0.42326268553733826,-0.018659481778740883,0.49463599920272827,0.43100491166114807,-0.016633925959467888,0.4905371069908142,0.4364885091781616,-0.014112039469182491,0.4794978201389313,0.4477728009223938,-0.01660810224711895,0.49658799171447754,0.44279974699020386,-0.019524384289979935,0.4999099373817444,0.4458288848400116,-0.017453046515583992,0.4997275471687317,0.4486950635910034,-0.015302368439733982,Bird
0.4240541160106659,0.49004894495010376,-1.210488420611e-08,0.4360025227069855,0.4727993309497833,-0.009227694943547249,0.44082024693489075,0.44347184896469116,-0.012463941238820553,0.44125011563301086,0.41872796416282654,-0.015037373639643192,0.4445078670978546,0.4003017544746399,-0.017691263929009438,0.42299580574035645,0.4151493012905121,-0.005297950003296137,0.41505080461502075,0.3913504183292389,-0.011695281602442265,0.40894249081611633,0.37891697883605957,-0.01759999990463257,0.4028727114200592,0.36658281087875366,-0.021742453798651695,0.4133855104446411,0.4175419211387634,-0.004693223163485527,0.40645700693130493,0.388080894947052,-0.009985329583287239,0.40085190534591675,0.3697270154953003,-0.01506140735000372,0.39589744806289673,0.3533934950828552,-0.018965018913149834,0.4059021770954132,0.4245802164077759,-0.005486485082656145,0.3999575674533844,0.39547768235206604,-0.011539549566805363,0.395732581615448,0.3788633644580841,-0.014982894994318485,0.39189210534095764,0.3639163076877594,-0.017084723338484764,0.39966392517089844,0.4353746175765991,-0.007194138132035732,0.39374685287475586,0.41211268305778503,-0.012543125078082085,0.39055773615837097,0.39814409613609314,-0.014391010627150536,0.38772109150886536,0.38512641191482544,-0.015435997396707535,Bird
